dealerId,capdb,domain,homepage,c
11257,LEA14721,firstplacefordlincoln.dealerconnection.com,http://firstplacefordlincoln.dealerconnection.com/,2
16310,LEA7585,fitzgeraldcountrysidechryslerjeep.com,http://www.fitzgeraldcountrysidechryslerjeep.com/index.htm,2
5460,LEA7583,fitzgeraldcountrysidechryslerjeep.com,http://www.fitzgeraldcountrysidechryslerjeep.com/index.htm,2
16214,LEA339,flatironsacura.com,http://www.flatironsacura.com/,2
7300,LEA4675,flatironsacura.com,http://www.flatironsacura.com/,2
13103,LEA2162,fletcherchrysler.com,http://www.fletcherchrysler.com/,2
13104,LEA2163,fletcherchrysler.com,http://www.fletcherchrysler.com/,2
14473,LEA2620,folsombuickgmc.com,http://www.folsombuickgmc.com/,2
14474,LEA2621,folsombuickgmc.com,http://www.folsombuickgmc.com/,2
14514,LEA1353,fordcountry.com,http://www.fordcountry.com/,2
17061,LEA1583,fordcountry.com,http://www.fordcountry.com/,2
15044,LEA6560,fordhawaii.com,http://fordhawaii.com/,2
15041,LEA6374,fordhawaii.com,http://fordhawaii.com/,2
1971,LEA14494,fordoutlets.com,http://www.fordoutlets.com/,2
1966,LEA13984,fordoutlets.com,http://www.fordoutlets.com/,2
16484,LEA407,fortcollinsmitsubishi.com,http://www.fortcollinsmitsubishi.com/index.htm,2
6874,LEA4337,fortcollinsmitsubishi.com,http://www.fortcollinsmitsubishi.com/,2
14897,LEA11791,franklinchevrolet.com,http://www.franklinchevrolet.com/,2
10127,LEA6229,franklinchevrolet.com,http://www.franklinchevrolet.com/,2
12896,LEA10777,franklinfamilychevrolet.com,http://www.franklinfamilychevrolet.com/,2
14866,LEA9388,franklinfamilychevrolet.com,http://www.franklinfamilychevrolet.com/,2
1353,LEA13615,franklinparklincoln.com,http://franklinparklincoln.com,2
1354,LEA13617,franklinparklincoln.com,http://franklinparklincoln.com,2
4703,LEA619,freedomhonda.net,http://www.freedomhonda.net/,2
15684,LEA4555,freedomhonda.net,http://www.freedomhonda.net/,2
1229,LEA13972,freemanford.com,http://www.freemanford.com/,2
1767,LEA14485,freemanford.com,http://www.freemanford.com/,2
14464,LEA16635,freemantoyota.com,http://www.freemantoyota.com/index.htm,2
13753,LEA8528,freemantoyota.com,http://www.freemantoyota.com/index.htm,2
2878,LEA7070,friendlychev.com,http://www.friendlychev.com/,2
6411,LEA15594,friendlychev.com,http://www.friendlychev.com/,2
7775,LEA389,frontierhonda.com,http://www.frontierhonda.com/index.htm,2
17110,LEA4739,frontierhonda.com,http://www.frontierhonda.com/,2
11387,LEA8737,frontrangehonda.com,http://www.frontrangehonda.com/,3
9255,LEA3909,frontrangehonda.com,http://www.frontrangehonda.com/,3
2691,LEA608,frontrangehonda.com,http://www.frontrangehonda.com/,3
16722,LEA6652,fuccillokiaschenectady.com,http://fuccillokiaschenectady.com/,2
16718,LEA5533,fuccillokiaschenectady.com,http://fuccillokiaschenectady.com/,2
16038,LEA1150,fxcaprarachryslerjeepdodge.com,http://www.fxcaprarachryslerjeepdodge.com/index.htm,2
16733,LEA7359,fxcaprarachryslerjeepdodge.com,http://www.fxcaprarachryslerjeepdodge.com/index.htm,2
15715,LEA27,galetoyota.com,http://www.galetoyota.com/,2
10363,LEA5553,galetoyota.com,http://www.galetoyota.com/,2
14223,LEA15372,galpinmazda.com,http://www.galpinmazda.com/,2
14235,LEA17494,galpinmazda.com,http://www.galpinmazda.com/,2
16563,LEA338,gebhardtbmw.com,http://www.gebhardtbmw.com/,2
10258,LEA4540,gebhardtbmw.com,http://www.gebhardtbmw.com/,2
9959,LEA14039,gerrywooddodge.com,http://www.gerrywooddodge.com/,2
11015,LEA14732,gerrywooddodge.com,http://www.gerrywooddodge.com/,2
5708,LEA1732,glenviewmitsubishi.com,http://www.glenviewmitsubishi.com/,2
10555,LEA1731,glenviewmitsubishi.com,http://www.glenviewmitsubishi.com/,2
9617,LEA4629,glenwoodspringsford.com,http://www.glenwoodspringsford.com/,2
2490,LEA684,glenwoodspringsford.com,http://www.glenwoodspringsford.com/,2
2034,LEA2904,gmdealerlocator.com,http://www.gmdealerlocator.com/,3
1699,LEA1669,gmdealerlocator.com,http://www.gmdealerlocator.com/,3
16696,LEA13508,gmdealerlocator.com,http://www.gmdealerlocator.com/,3
17320,LEA1836,goldsteinsubaru.com,http://www.goldsteinsubaru.com/,2
17321,LEA2026,goldsteinsubaru.com,http://www.goldsteinsubaru.com/,2
12560,LEA3862,google.com,https://www.google.com/,3
10124,LEA5046,google.com,https://www.google.com/,3
12576,LEA4284,google.com,https://www.google.com/,3
5505,LEA10854,gordonchevrolet.com,http://www.gordonchevrolet.com/,2
11501,LEA4727,gordonchevrolet.com,http://www.gordonchevrolet.com/,2
5502,LEA7284,graffmtpleasant.com,http://www.graffmtpleasant.com/,2
5503,LEA10752,graffmtpleasant.com,http://www.graffmtpleasant.com/,2
14052,LEA4374,grandwestkia.com,http://www.grandwestkia.com,2
5575,LEA692,grandwestkia.com,http://www.grandwestkia.com/,2
1637,LEA4820,greeleymazda.com,http://www.greeleymazda.com/index.htm,2
1638,LEA541,greeleymazda.com,http://www.greeleymazda.com/index.htm,2
14006,LEA4355,greeleysubaru.com,http://www.greeleysubaru.com/,2
16354,LEA540,greeleysubaru.com,http://www.greeleysubaru.com/index.htm,2
3950,LEA3259,greenwayautos.com,http://greenwayautos.com/,2
3959,LEA17030,greenwayautos.com,http://greenwayautos.com/,2
13495,LEA15425,gregweeks.com,http://www.gregweeks.com/,2
6642,LEA8438,gregweeks.com,http://www.gregweeks.com/,2
12602,LEA13869,griecomazdadelray.com,http://www.griecomazdadelray.com/index.htm,2
12604,LEA7048,griecomazdadelray.com,http://www.griecomazdadelray.com/index.htm,2
12704,LEA9627,grieconissanfortpierce.com,http://www.grieconissanfortpierce.com/index.htm,2
12694,LEA13868,grieconissanfortpierce.com,http://www.grieconissanfortpierce.com/index.htm,2
5877,LEA3445,griffithford.com,http://griffithford.com/,3
3098,LEA12497,griffithford.com,http://griffithford.com/,3
4334,LEA6970,griffithford.com,http://griffithford.com/,3
13974,LEA8687,groovemazda.com,http://www.groovemazda.com/,3
6629,LEA77,groovemazda.com,http://www.groovemazda.com/,3
10504,LEA3870,groovemazda.com,http://www.groovemazda.com/,3
11343,LEA86,groovesubaru.com,http://www.groovesubaru.com/index.htm,2
10103,LEA4622,groovesubaru.com,http://www.groovesubaru.com/,2
10047,LEA4626,groovetoyota.com,http://www.groovetoyota.com/,2
16668,LEA263,groovetoyota.com,http://www.groovetoyota.com/,2
10305,LEA817,grossauto.com,http://www.grossauto.com/,2
3693,LEA3686,grossauto.com,http://www.grossauto.com/,2
5130,LEA5005,gusmachadofordofkendall.com,http://www.gusmachadofordofkendall.com/index.cfm,2
5031,LEA5846,gusmachadofordofkendall.com,http://www.gusmachadofordofkendall.com,2
9738,LEA3645,haddadsubaru.com,http://www.haddadsubaru.com/index.htm,2
9261,LEA6593,haddadsubaru.com,http://www.haddadsubaru.com/,2
3648,LEA14674,hartmotors.com,http://www.hartmotors.com/,2
4270,LEA14681,hartmotors.com,http://www.hartmotors.com/,2
16839,LEA7141,hastingsautos.com,http://www.hastingsautos.com/,2
16840,LEA7142,hastingsautos.com,http://www.hastingsautos.com/,2
10536,LEA2600,hellermotors.com,http://www.hellermotors.com/,2
3122,LEA17220,hellermotors.com,http://www.hellermotors.com/,2
13453,LEA16123,hellerstores.net,http://www.hellerstores.net/,2
13454,LEA17522,hellerstores.net,http://www.hellerstores.net/,2
12396,LEA14033,hendrickmotorsofcharlotte.com,http://www.hendrickmotorsofcharlotte.com/,2
14726,LEA14717,hendrickmotorsofcharlotte.com,http://www.hendrickmotorsofcharlotte.com/,2
14111,LEA12852,heritageautotremonton.com,http://www.heritageautotremonton.com/index.htm,2
14112,LEA12855,heritageautotremonton.com,http://www.heritageautotremonton.com/index.htm,2
4828,LEA11056,heritagechevrolet.com,http://www.heritagechevrolet.com/,2
4261,LEA14277,heritagechevrolet.com,http://www.heritagechevrolet.com/,2
1909,LEA13114,hersruds.com,http://www.hersruds.com/,2
749,LEA13372,hersruds.com,http://www.hersruds.com/,2
12244,LEA15362,hertrichchryslerdodgeofpocomoke.com,http://www.hertrichchryslerdodgeofpocomoke.com/,2
6308,LEA15132,hertrichchryslerdodgeofpocomoke.com,http://www.hertrichchryslerdodgeofpocomoke.com/service/index.htm,2
11187,LEA13733,hickorytoyota.com,http://www.hickorytoyota.com/index.htm,2
11444,LEA13926,hickorytoyota.com,http://www.hickorytoyota.com/index.htm,2
14972,LEA4438,highwayfordla.com,http://www.highwayfordla.com/,2
1846,LEA4463,highwayfordla.com,http://www.highwayfordla.com/,2
3318,LEA17114,hoehnmercedes.com,http://www.hoehnmercedes.com/index.htm,2
5500,LEA17026,hoehnmercedes.com,http://www.hoehnmercedes.com/index.htm,2
17247,LEA132,hoffmanaudiofhartford.com,http://www.hoffmanaudiofhartford.com/index.htm,2
8557,LEA5689,hoffmanaudiofhartford.com,http://www.hoffmanaudiofhartford.com/index.htm,2
725,LEA5656,hoffmanporsche.com,http://hoffmanporsche.com/,2
566,LEA32,hoffmanporsche.com,http://hoffmanporsche.com/,2
9862,LEA5409,hoffmantoyota.com,http://www.hoffmantoyota.com/index.htm,2
9130,LEA29,hoffmantoyota.com,http://www.hoffmantoyota.com/index.htm,2
14008,LEA4451,hondaofgreeley.com,http://www.hondaofgreeley.com/,3
16582,LEA543,hondaofgreeley.com,http://www.hondaofgreeley.com/index.htm,3
14009,LEA4537,hondaofgreeley.com,http://www.hondaofgreeley.com/,3
13674,LEA9173,hoytedodge.com,http://www.hoytedodge.com/,2
13696,LEA10144,hoytedodge.com,http://www.hoytedodge.com/,2
10481,LEA10226,hudiburggm.com,http://www.hudiburggm.com/,2
10328,LEA10230,hudiburggm.com,http://www.hudiburggm.com/,2
10678,LEA14504,hustoncadillacbuickgmc.com,http://www.hustoncadillacbuickgmc.com/,2
5755,LEA6630,hustoncadillacbuickgmc.com,http://www.hustoncadillacbuickgmc.com/,2
6597,LEA10260,hyundaiaustin.com,http://www.hyundaiaustin.com/index.htm,2
6271,LEA15503,hyundaiaustin.com,http://www.hyundaiaustin.com/index.htm,2
7495,LEA104,hyundaiburlingame.com,http://www.hyundaiburlingame.com,2
9895,LEA103,hyundaiburlingame.com,http://www.hyundaiburlingame.com,2
11130,LEA4115,hyundaicoloradosprings.com,http://www.hyundaicoloradosprings.com/,2
5330,LEA652,hyundaicoloradosprings.com,http://www.hyundaicoloradosprings.com/,2
13704,LEA6100,hyundaiofdallas.com,http://www.hyundaiofdallas.com/,2
10711,LEA6345,hyundaiofdallas.com,http://www.hyundaiofdallas.com/,2
2632,LEA15998,hyundaiofevansville.com,http://www.hyundaiofevansville.com/,2
5333,LEA17722,hyundaiofevansville.com,http://www.hyundaiofevansville.com/,2
16090,LEA4450,hyundaiofgreeley.com,http://www.hyundaiofgreeley.com/,2
7698,LEA725,hyundaiofgreeley.com,http://www.hyundaiofgreeley.com/,2
10644,LEA3863,i25kia.com,http://www.i25kia.com/index.htm,2
14001,LEA8680,i25kia.com,http://www.i25kia.com/index.htm,2
14000,LEA4802,interstatetoyota.com,http://www.interstatetoyota.com/,2
3784,LEA398,interstatetoyota.com,http://www.interstatetoyota.com/,2
6321,LEA17665,irwinhyundai.com,http://www.irwinhyundai.com/,2
6322,LEA17697,irwinhyundai.com,http://www.irwinhyundai.com/,2
13488,LEA15576,isringhausen.com,http://www.isringhausen.com/,2
13486,LEA10568,isringhausen.com,http://www.isringhausen.com/,2
10022,LEA8759,jackiecooperimports.com,http://www.jackiecooperimports.com/index.htm,2
45,LEA10422,jackiecooperimports.com,http://www.jackiecooperimports.com/index.htm,2
1772,LEA14641,jaguarasheville.com,http://www.jaguarasheville.com/,2
1238,LEA13993,jaguarasheville.com,http://www.jaguarasheville.com/,2
2405,LEA572,jaguarcs.com,http://www.jaguarcs.com/,2
10994,LEA4636,jaguarcs.com,http://www.jaguarcs.com/,2
1196,LEA11081,jaguarlandroverwc.com,http://www.jaguarlandroverwc.com,2
525,LEA11083,jaguarlandroverwc.com,http://www.jaguarlandroverwc.com,2
2050,LEA9470,jameshodgechevy.com,http://www.jameshodgechevy.com/,2
2229,LEA8398,jameshodgechevy.com,http://www.jameshodgechevy.com/,2
14820,LEA5163,jenkinschryslerdodgejeep.com,http://www.jenkinschryslerdodgejeep.com/index.htm,2
14819,LEA5050,jenkinschryslerdodgejeep.com,http://www.jenkinschryslerdodgejeep.com/index.htm,2
10610,LEA10148,jimshorkey.com,http://www.jimshorkey.com,2
7986,LEA8466,jimshorkey.com,http://www.jimshorkey.com,2
15816,LEA3900,johnelwaychevrolet.com,http://www.johnelwaychevrolet.com/,2
7528,LEA335,johnelwaychevrolet.com,http://www.johnelwaychevrolet.com/,2
82,LEA780,johnrobertsmotorworks.com,http://www.johnrobertsmotorworks.com/,2
1005,LEA4238,johnrobertsmotorworks.com,http://www.johnrobertsmotorworks.com/,2
10929,LEA538,johnsonautoplaza.com,http://www.johnsonautoplaza.com/,2
9439,LEA8831,johnsonautoplaza.com,http://www.johnsonautoplaza.com/,2
5352,LEA14669,johnsonhyundai.com,http://www.johnsonhyundai.com/,2
9270,LEA14004,johnsonhyundai.com,http://www.johnsonhyundai.com/,2
14276,LEA16674,kearnymesamitsubishi.com,http://www.kearnymesamitsubishi.com/index.htm,2
6120,LEA16681,kearnymesamitsubishi.com,http://www.kearnymesamitsubishi.com/index.htm,2
11351,LEA697,keeseemotorcompany.com,http://keeseemotorcompany.com/,3
14046,LEA3917,keeseemotorcompany.com,http://keeseemotorcompany.com/,3
14048,LEA8743,keeseemotorcompany.com,http://keeseemotorcompany.com/,3
2614,LEA3261,kellynissan.com,http://www.kellynissan.com/,2
2601,LEA12364,kellynissan.com,http://www.kellynissan.com/,2
14531,LEA4171,kendallkiaoffairbanks.com,http://www.kendallkiaoffairbanks.com/index.htm,2
12564,LEA6433,kendallkiaoffairbanks.com,http://www.kendallkiaoffairbanks.com/index.htm,2
11302,LEA14650,kenlyfordinc.com,http://kenlyfordinc.com/,2
9459,LEA14000,kenlyfordinc.com,http://kenlyfordinc.com/,2
13430,LEA15419,kennelsonauto.com,http://www.kennelsonauto.com/,2
4354,LEA668,kennelsonauto.com,http://www.kennelsonauto.com/,2
6701,LEA15396,kennelsonautoplaza.net,http://www.kennelsonautoplaza.net/index.htm,3
15553,LEA574,kennelsonautoplaza.net,http://www.kennelsonautoplaza.net/index.htm,3
13432,LEA17447,kennelsonautoplaza.net,http://www.kennelsonautoplaza.net/index.htm,3
16101,LEA9948,kerbecksubaru.com,http://www.kerbecksubaru.com/,2
10754,LEA7984,kerbecksubaru.com,http://www.kerbecksubaru.com/,2
10674,LEA11502,keystonemotors.com,http://keystonemotors.com/,2
12123,LEA13792,keystonemotors.com,http://keystonemotors.com/,2
14252,LEA329,kiaofalhambra.com,http://www.kiaofalhambra.com/,2
16082,LEA328,kiaofalhambra.com,http://www.kiaofalhambra.com/,2
1712,LEA16801,kiaoffairfield.com,http://www.kiaoffairfield.com/,2
549,LEA17664,kiaoffairfield.com,http://www.kiaoffairfield.com/,2
15603,LEA6914,kiaofhattiesburg.com,http://kiaofhattiesburg.com/,2
16801,LEA4067,kiaofhattiesburg.com,http://kiaofhattiesburg.com/,2
7581,LEA10729,kiaofmeridian.com,http://www.kiaofmeridian.com/,2
11101,LEA10725,kiaofmeridian.com,http://www.kiaofmeridian.com/,2
866,LEA1422,kiastoreclarksville.com,http://www.kiastoreclarksville.com/,2
867,LEA1423,kiastoreclarksville.com,http://www.kiastoreclarksville.com/,2
7857,LEA1437,kiefernissan.com,http://www.kiefernissan.com/index.htm,2
16420,LEA1315,kiefernissan.com,http://www.kiefernissan.com/index.htm,2
9453,LEA391,kinggm.com,http://www.kinggm.com/,2
13999,LEA4038,kinggm.com,http://www.kinggm.com/,2
11109,LEA1075,kleinauto.com,http://www.kleinauto.com/,2
6151,LEA1038,kleinauto.com,http://www.kleinauto.com/,2
14014,LEA8817,korfautogroup.com,http://www.korfautogroup.com/,2
14012,LEA3931,korfautogroup.com,http://www.korfautogroup.com/,2
14498,LEA6504,kuhiomotors.net,http://www.kuhiomotors.net/,2
15048,LEA6415,kuhiomotors.net,http://www.kuhiomotors.net/,2
11138,LEA7671,kundertvolvo.com,http://www.kundertvolvo.com/,2
10739,LEA7952,kundertvolvo.com,http://www.kundertvolvo.com/,2
13976,LEA8702,kuni-honda.com,http://www.kuni-honda.com/index.htm,3
11465,LEA81,kuni-honda.com,http://www.kuni-honda.com/index.htm,3
13971,LEA3889,kuni-honda.com,http://www.kuni-honda.com/,3
17366,LEA578,kunilexusofcoloradosprings.com,http://www.kunilexusofcoloradosprings.com/,2
9311,LEA4698,kunilexusofcoloradosprings.com,http://www.kunilexusofcoloradosprings.com/,2
11021,LEA14761,kurtischevrolet.com,http://www.kurtischevrolet.com/,2
16583,LEA14048,kurtischevrolet.com,http://www.kurtischevrolet.com/,2
10591,LEA14724,lafayford.com,http://lafayford.com/,2
15757,LEA14036,lafayford.com,http://lafayford.com/,2
5052,LEA122,lagrangetoyota.com,http://www.lagrangetoyota.com/index.htm,2
5729,LEA4242,lagrangetoyota.com,http://www.lagrangetoyota.com/index.htm,2
4393,LEA13082,lakeauto.com,http://www.lakeauto.com/,2
4415,LEA13909,lakeauto.com,http://www.lakeauto.com/,2
6611,LEA4901,landersmclartytoyota.com,http://www.landersmclartytoyota.com/index.htm,2
12755,LEA11726,landersmclartytoyota.com,http://www.landersmclartytoyota.com/index.htm,2
9873,LEA4563,landmarklincoln.com,http://landmarklincoln.com/,2
8310,LEA674,landmarklincoln.com,http://landmarklincoln.com/,2
1754,LEA4053,landroverflatirons.com,http://www.landroverflatirons.com/,2
1634,LEA9013,landroverflatirons.com,http://www.landroverflatirons.com/,2
1643,LEA682,landroverroaringfork.com,http://www.landroverroaringfork.com/index.htm,2
960,LEA4620,landroverroaringfork.com,http://www.landroverroaringfork.com/,2
10262,LEA4020,larrymillernissan.com,http://www.larrymillernissan.com/,2
13983,LEA8888,larrymillernissan.com,http://www.larrymillernissan.com/index.htm,2
4349,LEA16005,laureltoyotapa.com,http://www.laureltoyotapa.com/,2
4348,LEA17385,laureltoyotapa.com,http://www.laureltoyotapa.com/,2
10355,LEA14045,leithbuick.com,http://www.leithbuick.com/,2
3656,LEA14756,leithbuick.com,http://www.leithbuick.com/,2
5362,LEA14753,leithchryslerdodgejeep.com,http://www.leithchryslerdodgejeep.com/,2
10357,LEA14043,leithchryslerdodgejeep.com,http://www.leithchryslerdodgejeep.com/,2
10356,LEA14047,leithwendell.com,http://www.leithwendell.com/,2
6803,LEA14760,leithwendell.com,http://www.leithwendell.com/,2
2999,LEA44,lenlyallchevrolet.com,http://lenlyallchevrolet.com/,3
13956,LEA4040,lenlyallchevrolet.com,http://www.lenlyallchevrolet.com/,3
11373,LEA8911,lenlyallchevrolet.com,http://www.lenlyallchevrolet.com/,3
2263,LEA1564,lesmack.com,http://www.lesmack.com/,2
17196,LEA3023,lesmack.com,http://www.lesmack.com/,2
2738,LEA7707,lesterglennsubaru.com,http://www.lesterglennsubaru.com/,2
11125,LEA7833,lesterglennsubaru.com,http://www.lesterglennsubaru.com/,2
2528,LEA5420,lexusofnorthmiami.com,http://www.lexusofnorthmiami.com/,2
17379,LEA5415,lexusofnorthmiami.com,http://www.lexusofnorthmiami.com/,2
10048,LEA402,lhmchryslerjeep.com,https://www.lhmchryslerjeep.com/index.htm,2
15301,LEA12895,lhmchryslerjeep.com,https://www.lhmchryslerjeep.com/index.htm,2
14613,LEA4140,lhmdenverdodge.com,http://www.lhmdenverdodge.com/,2
14614,LEA4183,lhmdenverdodge.com,http://www.lhmdenverdodge.com/,2
13361,LEA17442,libertykia.com,http://www.libertykia.com/,2
17020,LEA2487,libertykia.com,http://www.libertykia.com/,2
1639,LEA8757,limonchrysler.com,http://www.limonchrysler.com/index.htm,3
889,LEA3922,limonchrysler.com,http://www.limonchrysler.com/,3
890,LEA562,limonchrysler.com,http://www.limonchrysler.com/index.htm,3
1655,LEA13709,llmotorcoinc.com,http://www.llmotorcoinc.com/,2
1656,LEA13711,llmotorcoinc.com,http://www.llmotorcoinc.com/,2
576,LEA17197,losgatosluxcars.com,http://www.losgatosluxcars.com/,2
1719,LEA16729,losgatosluxcars.com,http://www.losgatosluxcars.com/,2
4020,LEA14648,lumbertonauto.com,http://www.lumbertonauto.com/,2
16325,LEA13999,lumbertonauto.com,http://www.lumbertonauto.com/,2
16452,LEA14020,lumbertonford.com,http://lumbertonford.com/,2
3730,LEA14684,lumbertonford.com,http://lumbertonford.com/,2
9319,LEA5159,lynchtoyota.com,http://www.lynchtoyota.com/index.htm,2
3496,LEA21,lynchtoyota.com,http://www.lynchtoyota.com/index.htm,2
13903,LEA14549,machaikfl.com,http://www.machaikfl.com/,2
3862,LEA15959,machaikfl.com,http://www.machaikfl.com/,2
16060,LEA2440,maguirechryslerjeepdodge.com,http://www.maguirechryslerjeepdodge.com/index.htm,2
7883,LEA7378,maguirechryslerjeepdodge.com,http://www.maguirechryslerjeepdodge.com/index.htm,2
15993,LEA1629,majorkia.com,http://majorkia.com/,2
15996,LEA3320,majorkia.com,http://majorkia.com/,2
14561,LEA13934,marionchryslerdodgejeepram.com,http://www.marionchryslerdodgejeepram.com/,2
14735,LEA14460,marionchryslerdodgejeepram.com,http://www.marionchryslerdodgejeepram.com/,2
12379,LEA14472,markjacobsontoyota.com,http://www.markjacobsontoyota.com/,2
12378,LEA13958,markjacobsontoyota.com,http://www.markjacobsontoyota.com/,2
4465,LEA523,markleymotorshonda.com,http://www.markleymotorshonda.com/index.htm,2
3740,LEA4413,markleymotorshonda.com,http://www.markleymotorshonda.com/,2
13552,LEA2989,marmies.com,http://marmies.com/,2
13553,LEA2994,marmies.com,http://marmies.com/,2
13354,LEA15929,martinchevrolet.com,http://www.martinchevrolet.com/,2
8948,LEA15348,martinchevrolet.com,http://www.martinchevrolet.com/,2
6847,LEA121,martinhonda.com,http://www.martinhonda.com/,2
7214,LEA6257,martinhonda.com,http://www.martinhonda.com/,2
5281,LEA11146,maseratilotusgreenville.com,http://www.maseratilotusgreenville.com/,2
9452,LEA11180,maseratilotusgreenville.com,http://www.maseratilotusgreenville.com/,2
15549,LEA3562,maseratinyc.com,http://www.maseratinyc.com/index.htm,2
15979,LEA3563,maseratinyc.com,http://www.maseratinyc.com/index.htm,2
4235,LEA6226,mattslap.com,http://www.mattslap.com/,2
15544,LEA119,mattslap.com,http://www.mattslap.com/index.htm,2
6404,LEA16303,mazdakilleen.com,http://www.mazdakilleen.com/index.htm,2
6403,LEA10728,mazdakilleen.com,http://www.mazdakilleen.com/index.htm,2
11370,LEA306,mazdaoflakewood.com,http://www.mazdaoflakewood.com/index.htm,2
15261,LEA4790,mazdaoflakewood.com,http://www.mazdaoflakewood.com/,2
1629,LEA14034,mazdaofmidland.com,http://www.mazdaofmidland.com/,2
13940,LEA15426,mazdaofmidland.com,http://www.mazdaofmidland.com/,2
6980,LEA3026,mbofelmbrook.com,http://www.mbofelmbrook.com/index.htm,2
11322,LEA3720,mbofelmbrook.com,http://www.mbofelmbrook.com/index.htm,2
5569,LEA8692,mbwestminster.com,http://www.mbwestminster.com/,3
6561,LEA67,mbwestminster.com,http://www.mbwestminster.com/,3
16502,LEA3877,mbwestminster.com,http://www.mbwestminster.com/,3
5786,LEA9344,mcardlemidland.com,http://www.mcardlemidland.com/,2
5780,LEA9347,mcardlemidland.com,http://www.mcardlemidland.com/,2
5614,LEA13230,mccormickmotors.com,http://mccormickmotors.com/,2
16309,LEA1095,mccormickmotors.com,http://mccormickmotors.com/,2
11410,LEA290,mcdonaldhyundaidenver.com,http://www.mcdonaldhyundaidenver.com/,2
9406,LEA4725,mcdonaldhyundaidenver.com,http://www.mcdonaldhyundaidenver.com/,2
10373,LEA272,mcdonaldmazda.com,http://www.mcdonaldmazda.com/index.htm,2
17128,LEA4706,mcdonaldmazda.com,http://www.mcdonaldmazda.com/,2
1034,LEA273,mcdonaldmitsubishi.com,http://www.mcdonaldmitsubishi.com/index.htm,2
1035,LEA4714,mcdonaldmitsubishi.com,http://www.mcdonaldmitsubishi.com/,2
4273,LEA7240,mcgrathlexusofchicago.com,http://www.mcgrathlexusofchicago.com/,2
10098,LEA7238,mcgrathlexusofchicago.com,http://www.mcgrathlexusofchicago.com/,2
1546,LEA3008,mchevy.com,http://www.mchevy.com/,2
573,LEA6173,mchevy.com,http://www.mchevy.com/,2
13966,LEA9015,medvedchevroletbuickgmc.com,http://www.medvedchevroletbuickgmc.com/,3
16562,LEA74,medvedchevroletbuickgmc.com,http://www.medvedchevroletbuickgmc.com/,3
16174,LEA4060,medvedchevroletbuickgmc.com,http://www.medvedchevroletbuickgmc.com/,3
13963,LEA8717,medvedchevroletcadillac.com,http://www.medvedchevroletcadillac.com/,3
9328,LEA3903,medvedchevroletcadillac.com,http://www.medvedchevroletcadillac.com/,3
4423,LEA72,medvedchevroletcadillac.com,http://www.medvedchevroletcadillac.com/,3
13967,LEA9019,medvedchryslerdodgejeepram.com,http://www.medvedchryslerdodgejeepram.com/index.htm,2
11328,LEA4068,medvedchryslerdodgejeepram.com,http://www.medvedchryslerdodgejeepram.com/,2
13964,LEA4037,medvedford.com,http://www.medvedford.com/,2
13965,LEA8900,medvedford.com,http://www.medvedford.com/index.htm,2
12696,LEA17583,mercedesbenzofftpierce.com,http://www.mercedesbenzofftpierce.com/index.htm,4
12697,LEA17585,mercedesbenzofftpierce.com,http://www.mercedesbenzofftpierce.com/index.htm,4
12698,LEA17640,mercedesbenzofftpierce.com,http://www.mercedesbenzofftpierce.com/index.htm,4
12702,LEA9610,mercedesbenzofftpierce.com,http://www.mercedesbenzofftpierce.com/index.htm,4
2316,LEA2687,mercedesbenzofgeorgetown.com,http://www.mercedesbenzofgeorgetown.com/,2
13904,LEA14587,mercedesbenzofgeorgetown.com,http://www.mercedesbenzofgeorgetown.com/,2
9078,LEA582,mercedeshoffman.com,http://www.mercedeshoffman.com/,2
13378,LEA583,mercedeshoffman.com,http://www.mercedeshoffman.com/,2
12392,LEA13987,metrohondanc.com,http://www.metrohondanc.com/,2
14724,LEA14617,metrohondanc.com,http://www.metrohondanc.com/,2
9037,LEA10708,metrokiaatlanta.com,http://www.metrokiaatlanta.com/index.htm,2
12442,LEA5355,metrokiaatlanta.com,http://www.metrokiaatlanta.com/index.htm,2
15515,LEA14924,micasaford.com,http://micasaford.com/,2
15514,LEA14920,micasaford.com,http://micasaford.com/,2
4318,LEA6745,midstatetoyota.com,http://www.midstatetoyota.com/,2
3907,LEA4182,midstatetoyota.com,http://www.midstatetoyota.com/,2
13578,LEA13139,midwaychevroletcadillacbuick.com,http://www.midwaychevroletcadillacbuick.com/,2
13579,LEA13475,midwaychevroletcadillacbuick.com,http://www.midwaychevroletcadillacbuick.com/,2
13203,LEA11392,midwaychevy.com,http://www.midwaychevy.com/index.htm,2
16977,LEA63,midwaychevy.com,http://www.midwaychevy.com/index.htm,2
1930,LEA10309,mikebaileymotors.net,http://www.mikebaileymotors.net/index.htm,2
1932,LEA10450,mikebaileymotors.net,http://www.mikebaileymotors.net/index.htm,2
10437,LEA569,mikeshawbuickgmc.com,http://www.mikeshawbuickgmc.com/index.htm,3
10002,LEA4014,mikeshawbuickgmc.com,http://www.mikeshawbuickgmc.com/index.htm,3
14019,LEA8858,mikeshawbuickgmc.com,http://www.mikeshawbuickgmc.com/index.htm,3
7678,LEA4107,mikeshawsubaru.com,http://www.mikeshawsubaru.com/,2
3192,LEA324,mikeshawsubaru.com,http://www.mikeshawsubaru.com/index.htm,2
16656,LEA14023,miketoler.com,http://www.miketoler.com/,2
